,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2021-03-28 17:00:00,21.4,24.95,49.0,217.71,30.0,305.4,1.52,224.0,96366.0
2021-03-28 18:00:00,18.63,32.35,0.0,0.0,0.0,296.2,0.62,110.0,96424.0
2021-03-28 19:00:00,17.03,41.05,0.0,0.0,0.0,292.0,1.1,117.0,96501.0
2021-03-28 20:00:00,15.02,51.3,0.0,0.0,0.0,289.2,1.1,217.0,96596.0
2021-03-28 21:00:00,14.37,51.1,0.0,0.0,0.0,286.6,3.79,248.0,96702.0
2021-03-28 22:00:00,13.96,53.5,0.0,0.0,0.0,286.2,6.41,255.0,96826.0
2021-03-28 23:00:00,13.46,56.55,0.0,0.0,0.0,285.4,8.07,261.0,96855.0
2021-03-29 00:00:00,12.54,60.4,0.0,0.0,0.0,282.6,7.72,262.0,96884.0
2021-03-29 01:00:00,11.67,62.25,0.0,0.0,0.0,278.0,7.1,258.0,96874.0
2021-03-29 02:00:00,11.06,63.35,0.0,0.0,0.0,273.4,6.83,256.0,96836.0
2021-03-29 03:00:00,10.58,63.6,0.0,0.0,0.0,270.8,6.34,256.0,96846.0
2021-03-29 04:00:00,10.12,64.0,0.0,0.0,0.0,269.0,5.79,253.0,96836.0
2021-03-29 05:00:00,9.65,64.7,0.0,0.0,0.0,266.4,5.17,250.0,96865.0
2021-03-29 06:00:00,9.69,63.5,149.0,425.51,67.0,265.4,4.55,245.0,96884.0
2021-03-29 07:00:00,11.81,56.05,374.0,635.15,120.0,267.6,3.72,251.0,96922.0
2021-03-29 08:00:00,14.7,43.35,580.0,718.16,162.0,275.4,4.14,252.0,96961.0
2021-03-29 09:00:00,17.07,32.95,762.0,813.26,171.0,284.0,4.28,254.0,96970.0
2021-03-29 10:00:00,18.92,25.8,883.0,849.48,183.0,291.6,4.76,253.0,96980.0
2021-03-29 11:00:00,20.29,21.4,947.0,898.08,168.0,298.2,5.31,248.0,96961.0
2021-03-29 12:00:00,21.37,19.05,915.0,844.4,194.0,301.8,5.86,246.0,96846.0
2021-03-29 13:00:00,22.14,17.65,851.0,900.15,145.0,304.6,6.34,250.0,96788.0
2021-03-29 14:00:00,22.52,16.85,704.0,862.08,132.0,305.2,6.69,254.0,96711.0
2021-03-29 15:00:00,22.5,16.4,494.0,728.45,130.0,305.2,6.83,257.0,96683.0
2021-03-29 16:00:00,22.07,16.4,262.0,523.02,103.0,302.8,6.62,259.0,96664.0
2021-03-29 17:00:00,21.07,17.85,53.0,256.13,30.0,300.6,5.17,266.0,96711.0
2021-03-29 18:00:00,19.03,21.85,0.0,0.0,0.0,296.8,4.0,277.0,96750.0
2021-03-29 19:00:00,17.48,27.95,0.0,0.0,0.0,297.6,4.69,288.0,96836.0
2021-03-29 20:00:00,16.1,33.8,0.0,0.0,0.0,295.8,4.76,292.0,96922.0
2021-03-29 21:00:00,15.13,37.5,0.0,0.0,0.0,300.2,4.83,290.0,96932.0
2021-03-29 22:00:00,14.35,39.0,0.0,0.0,0.0,300.0,5.66,292.0,97009.0
2021-03-29 23:00:00,13.3,40.9,0.0,0.0,0.0,292.6,6.07,298.0,97028.0
2021-03-30 00:00:00,12.33,44.25,0.0,0.0,0.0,290.4,5.72,300.0,97009.0
2021-03-30 01:00:00,11.57,46.85,0.0,0.0,0.0,277.6,5.45,300.0,96989.0
2021-03-30 02:00:00,10.98,48.1,0.0,0.0,0.0,271.2,4.69,299.0,96999.0
2021-03-30 03:00:00,10.34,49.75,0.0,0.0,0.0,268.0,3.66,298.0,96980.0
2021-03-30 04:00:00,9.54,52.65,0.0,0.0,0.0,267.0,2.76,301.0,96999.0
2021-03-30 05:00:00,8.62,57.25,0.0,0.0,0.0,265.6,2.0,303.0,96989.0
2021-03-30 06:00:00,9.65,52.9,152.0,415.25,70.0,265.4,1.38,304.0,97066.0
2021-03-30 07:00:00,10.84,52.6,377.0,625.49,124.0,266.6,1.31,274.0,97152.0
2021-03-30 08:00:00,13.82,39.25,582.0,706.04,168.0,273.2,2.55,284.0,97219.0
2021-03-30 09:00:00,15.52,34.1,763.0,799.18,179.0,280.6,3.59,283.0,97277.0
2021-03-30 10:00:00,16.87,30.2,892.0,867.39,174.0,287.0,4.21,276.0,97306.0
2021-03-30 11:00:00,17.98,27.15,961.0,932.45,149.0,292.0,4.9,271.0,97286.0
2021-03-30 12:00:00,18.73,25.2,918.0,844.83,194.0,295.4,5.79,273.0,97277.0
2021-03-30 13:00:00,19.04,24.65,846.0,867.66,163.0,296.2,6.28,279.0,97267.0
2021-03-30 14:00:00,18.97,25.15,692.0,801.59,158.0,298.4,6.41,285.0,97229.0
2021-03-30 15:00:00,18.69,26.45,494.0,714.82,135.0,295.0,6.21,292.0,97267.0
2021-03-30 16:00:00,18.16,28.2,263.0,512.26,106.0,294.4,5.79,298.0,97286.0
2021-03-30 17:00:00,17.51,30.0,55.0,249.16,32.0,296.2,4.97,299.0,97354.0
2021-03-30 18:00:00,16.4,33.15,0.0,0.0,0.0,298.6,3.1,281.0,97430.0
2021-03-30 19:00:00,15.3,37.45,0.0,0.0,0.0,292.4,2.83,260.0,97507.0
2021-03-30 20:00:00,14.24,41.3,0.0,0.0,0.0,286.0,2.41,260.0,97574.0
2021-03-30 21:00:00,12.98,46.6,0.0,0.0,0.0,284.0,2.0,287.0,97631.0
2021-03-30 22:00:00,11.7,52.8,0.0,0.0,0.0,282.6,1.86,325.0,97699.0
2021-03-30 23:00:00,10.69,58.4,0.0,0.0,0.0,281.2,1.93,7.0,97766.0
2021-03-31 00:00:00,9.97,63.7,0.0,0.0,0.0,280.0,2.34,44.0,97766.0
2021-03-31 01:00:00,9.5,70.0,0.0,0.0,0.0,279.0,2.83,67.0,97746.0
2021-03-31 02:00:00,9.15,76.95,0.0,0.0,0.0,277.4,3.1,85.0,97727.0
2021-03-31 03:00:00,8.8,82.25,0.0,0.0,0.0,275.4,3.24,100.0,97746.0
2021-03-31 04:00:00,8.65,83.85,0.0,0.0,0.0,274.4,3.52,113.0,97775.0
2021-03-31 05:00:00,8.53,84.35,0.0,0.0,0.0,273.4,3.72,125.0,97785.0
2021-03-31 06:00:00,8.88,82.8,155.0,405.52,73.0,273.0,3.72,135.0,97842.0
2021-03-31 07:00:00,11.19,73.05,377.0,603.87,130.0,276.6,3.72,135.0,97861.0
2021-03-31 08:00:00,13.74,56.3,583.0,694.13,173.0,282.4,4.9,142.0,97890.0
2021-03-31 09:00:00,15.59,45.8,763.0,783.95,187.0,288.6,4.55,152.0,97871.0
2021-03-31 10:00:00,17.2,38.05,891.0,851.52,183.0,294.6,3.66,165.0,97823.0
2021-03-31 11:00:00,18.43,31.65,950.0,883.1,178.0,300.2,2.76,179.0,97785.0
2021-03-31 12:00:00,19.4,27.5,916.0,829.02,203.0,304.2,2.34,191.0,97718.0
2021-03-31 13:00:00,20.19,24.95,849.0,868.36,163.0,306.0,2.55,197.0,97679.0
2021-03-31 14:00:00,20.69,23.25,691.0,786.48,165.0,305.8,2.69,199.0,97603.0
2021-03-31 15:00:00,20.86,22.45,513.0,800.44,109.0,304.2,2.55,198.0,97603.0
2021-03-31 16:00:00,19.86,26.81,168.0,90.63,140.0,308.58,2.55,190.0,97555.0
2021-03-31 17:00:00,19.08,28.4,52.0,189.85,34.0,305.05,2.69,172.0,97574.0
2021-03-31 18:00:00,18.3,29.99,0.0,0.0,0.0,301.53,2.82,145.0,97584.0
2021-03-31 19:00:00,17.51,31.58,0.0,0.0,0.0,298.01,2.95,123.0,97631.0
2021-03-31 20:00:00,16.73,33.17,0.0,0.0,0.0,294.48,3.08,109.0,97660.0
2021-03-31 21:00:00,15.94,34.76,0.0,0.0,0.0,290.96,3.21,107.0,97699.0
2021-03-31 22:00:00,15.16,36.35,0.0,0.0,0.0,287.44,3.34,111.0,97718.0
2021-03-31 23:00:00,14.38,37.94,0.0,0.0,0.0,283.91,3.47,116.0,97708.0
2021-04-01 00:00:00,13.59,39.53,0.0,0.0,0.0,280.39,3.6,269.0,97028.0
2021-04-01 01:00:00,12.81,41.12,0.0,0.0,0.0,276.86,3.74,268.0,96989.0
2021-04-01 02:00:00,12.03,42.71,0.0,0.0,0.0,273.34,3.87,266.0,96961.0
2021-04-01 03:00:00,11.24,44.31,0.0,0.0,0.0,269.82,4.0,262.0,96932.0
2021-04-01 04:00:00,10.46,45.9,0.0,0.0,0.0,266.29,4.13,260.0,96932.0
2021-04-01 05:00:00,9.68,47.49,0.0,0.0,0.0,262.77,4.26,262.0,96970.0
2021-04-01 06:00:00,8.89,49.08,162.0,439.78,71.0,259.25,4.39,262.0,97037.0
2021-04-01 07:00:00,8.11,50.67,387.0,633.56,125.0,255.72,4.52,260.0,97095.0
2021-04-01 08:00:00,14.06,31.95,609.0,788.35,140.0,265.6,4.34,262.0,97104.0
2021-04-01 09:00:00,16.03,27.3,775.0,813.6,174.0,270.8,4.9,269.0,97152.0
2021-04-01 10:00:00,17.51,23.45,880.0,803.52,209.0,277.4,5.59,275.0,97152.0
2021-04-01 11:00:00,18.52,21.4,921.0,786.32,231.0,282.2,6.14,276.0,97133.0
2021-04-01 12:00:00,19.17,20.5,889.0,738.06,252.0,285.6,6.69,275.0,97124.0
2021-04-01 13:00:00,19.5,20.5,813.0,742.97,224.0,287.6,6.97,275.0,97085.0
2021-04-01 14:00:00,19.52,21.3,677.0,725.37,190.0,288.4,6.97,276.0,97056.0
2021-04-01 15:00:00,19.24,22.55,481.0,632.89,160.0,288.8,6.76,276.0,97028.0
2021-04-01 16:00:00,18.61,24.35,263.0,488.14,111.0,287.0,6.28,277.0,97047.0
2021-04-01 17:00:00,17.64,27.1,54.0,205.55,34.0,284.2,5.31,278.0,97066.0
2021-04-01 18:00:00,16.12,31.8,0.0,0.0,0.0,280.6,3.79,284.0,97104.0
2021-04-01 19:00:00,15.07,36.2,0.0,0.0,0.0,278.8,3.45,290.0,97152.0
2021-04-01 20:00:00,13.81,40.95,0.0,0.0,0.0,276.0,3.17,297.0,97239.0
2021-04-01 21:00:00,12.63,46.05,0.0,0.0,0.0,273.6,3.1,299.0,97277.0
2021-04-01 22:00:00,11.58,51.7,0.0,0.0,0.0,272.4,2.76,297.0,97344.0
2021-04-01 23:00:00,10.42,59.7,0.0,0.0,0.0,269.4,2.14,288.0,97344.0
2021-04-02 00:00:00,10.02,62.4,0.0,0.0,0.0,267.4,1.45,264.0,97315.0
2021-04-02 01:00:00,10.55,57.7,0.0,0.0,0.0,264.4,1.1,230.0,97267.0
2021-04-02 02:00:00,10.64,56.4,0.0,0.0,0.0,263.6,0.76,191.0,97229.0
2021-04-02 03:00:00,10.43,56.6,0.0,0.0,0.0,261.4,0.69,128.0,97200.0
2021-04-02 04:00:00,9.63,59.2,0.0,0.0,0.0,260.0,1.24,96.0,97191.0
2021-04-02 05:00:00,8.33,64.2,0.0,0.0,0.0,259.8,1.66,101.0,97248.0
2021-04-02 06:00:00,8.51,63.05,121.0,141.77,91.0,261.8,1.52,106.0,97277.0
2021-04-02 07:00:00,12.12,45.8,241.0,100.48,199.0,271.4,0.69,124.0,97325.0
2021-04-02 08:00:00,14.57,30.1,598.0,719.39,167.0,278.2,1.1,98.0,97373.0
2021-04-02 09:00:00,16.24,23.1,815.0,954.77,106.0,285.6,1.45,77.0,97382.0
2021-04-02 10:00:00,17.59,20.4,883.0,804.86,208.0,297.6,1.38,74.0,97373.0
2021-04-02 11:00:00,18.73,18.95,925.0,786.82,232.0,299.2,1.17,62.0,97315.0
2021-04-02 12:00:00,19.76,17.7,892.0,739.0,252.0,299.6,1.38,40.0,97258.0
2021-04-02 13:00:00,20.48,16.7,821.0,759.28,217.0,298.2,1.52,25.0,97200.0
2021-04-02 14:00:00,20.87,16.25,671.0,698.89,200.0,299.6,1.66,18.0,97152.0
2021-04-02 15:00:00,21.0,16.2,484.0,633.79,161.0,299.2,1.79,16.0,97133.0
2021-04-02 16:00:00,20.84,16.6,274.0,548.12,102.0,297.6,2.0,20.0,97133.0
2021-04-02 17:00:00,20.37,17.5,58.0,230.51,35.0,294.6,2.34,29.0,97162.0
2021-04-02 18:00:00,19.1,20.15,0.0,0.0,0.0,292.4,2.55,45.0,97229.0
2021-04-02 19:00:00,17.53,28.4,0.0,0.0,0.0,292.0,3.45,71.0,97286.0
2021-04-02 20:00:00,15.74,38.25,0.0,0.0,0.0,288.8,3.86,89.0,97373.0
2021-04-02 21:00:00,14.36,47.15,0.0,0.0,0.0,285.6,3.38,102.0,97401.0
2021-04-02 22:00:00,13.29,53.6,0.0,0.0,0.0,282.4,3.03,111.0,97411.0
2021-04-02 23:00:00,12.37,58.6,0.0,0.0,0.0,279.2,3.1,120.0,97430.0
2021-04-03 00:00:00,11.62,61.75,0.0,0.0,0.0,278.0,3.1,125.0,97421.0
2021-04-03 01:00:00,10.98,62.7,0.0,0.0,0.0,276.0,3.03,127.0,97373.0
2021-04-03 02:00:00,10.48,61.9,0.0,0.0,0.0,274.2,3.1,125.0,97354.0
2021-04-03 03:00:00,10.23,59.4,0.0,0.0,0.0,274.2,3.38,123.0,97325.0
2021-04-03 04:00:00,10.0,57.5,0.0,0.0,0.0,272.4,3.45,122.0,97334.0
2021-04-03 05:00:00,9.63,57.65,0.0,0.0,0.0,272.2,3.24,120.0,97354.0
2021-04-03 06:00:00,9.85,56.8,168.0,416.18,78.0,272.4,2.97,115.0,97382.0
2021-04-03 07:00:00,13.03,43.05,390.0,603.64,135.0,278.0,2.62,116.0,97421.0
2021-04-03 08:00:00,16.6,30.5,609.0,749.25,157.0,285.2,3.38,115.0,97459.0
2021-04-03 09:00:00,18.5,24.4,779.0,799.8,182.0,292.8,3.86,111.0,97478.0
2021-04-03 10:00:00,19.74,22.05,892.0,820.49,201.0,299.2,3.66,107.0,97478.0
2021-04-03 11:00:00,20.57,20.7,944.0,834.87,206.0,304.6,2.97,106.0,97440.0
2021-04-03 12:00:00,21.16,19.7,910.0,782.55,230.0,309.2,2.28,107.0,97392.0
2021-04-03 13:00:00,21.57,18.95,657.0,335.77,389.0,312.0,1.59,109.0,97325.0
2021-04-03 14:00:00,21.85,18.25,426.0,119.75,345.0,315.4,0.97,114.0,97286.0
2021-04-03 15:00:00,21.76,18.05,144.0,0.0,144.0,320.6,0.21,124.0,97210.0
2021-04-03 16:00:00,21.55,18.3,51.0,0.0,51.0,325.4,0.14,348.0,97210.0
2021-04-03 17:00:00,21.15,19.05,41.0,58.68,35.0,336.6,0.55,25.0,97171.0
2021-04-03 18:00:00,19.79,24.0,0.0,0.0,0.0,323.8,2.07,47.0,97200.0
2021-04-03 19:00:00,17.9,30.85,0.0,0.0,0.0,306.4,3.17,52.0,97277.0
2021-04-03 20:00:00,15.97,40.35,0.0,0.0,0.0,301.2,3.72,62.0,97344.0
2021-04-03 21:00:00,14.43,49.65,0.0,0.0,0.0,296.4,3.52,72.0,97430.0
2021-04-03 22:00:00,13.19,57.4,0.0,0.0,0.0,291.0,3.17,84.0,97449.0
2021-04-03 23:00:00,12.38,61.75,0.0,0.0,0.0,293.8,2.9,92.0,97469.0
2021-04-04 00:00:00,11.75,64.0,0.0,0.0,0.0,294.0,2.69,90.0,97430.0
2021-04-04 01:00:00,11.31,64.9,0.0,0.0,0.0,298.0,2.62,83.0,97392.0
2021-04-04 02:00:00,11.02,64.3,0.0,0.0,0.0,302.2,2.62,85.0,97306.0
2021-04-04 03:00:00,10.72,63.95,0.0,0.0,0.0,301.8,2.48,93.0,97306.0
2021-04-04 04:00:00,10.28,65.35,0.0,0.0,0.0,298.6,2.28,100.0,97277.0
2021-04-04 05:00:00,9.93,68.55,0.0,0.0,0.0,307.8,1.93,110.0,97277.0
2021-04-04 06:00:00,9.92,72.2,64.0,4.53,63.0,305.6,1.66,126.0,97334.0
2021-04-04 07:00:00,12.16,64.8,92.0,0.0,92.0,307.0,2.62,112.0,97430.0
2021-04-04 08:00:00,13.75,55.2,61.0,0.0,61.0,313.0,2.83,115.0,97478.0
2021-04-04 09:00:00,15.55,44.35,761.0,727.78,215.0,316.2,2.9,108.0,97459.0
2021-04-04 10:00:00,17.07,36.9,802.0,558.16,330.0,324.6,2.69,100.0,97469.0
2021-04-04 11:00:00,18.0,33.35,921.0,757.51,249.0,322.8,2.14,101.0,97430.0
2021-04-04 12:00:00,18.74,31.6,902.0,753.59,245.0,320.8,1.24,97.0,97401.0
2021-04-04 13:00:00,19.15,30.3,76.0,0.0,76.0,333.2,0.14,66.0,97344.0
2021-04-04 14:00:00,19.3,30.05,68.0,0.0,68.0,342.4,0.83,331.0,97277.0
2021-04-04 15:00:00,18.44,33.7,121.0,0.0,121.0,342.2,2.21,351.0,97277.0
2021-04-04 16:00:00,17.22,42.2,195.0,147.53,148.0,346.2,5.1,21.0,97325.0
2021-04-04 17:00:00,15.96,50.9,67.0,315.16,34.0,324.6,5.86,47.0,97373.0
2021-04-04 18:00:00,15.26,54.5,0.0,0.0,0.0,333.0,5.31,64.0,97459.0
2021-04-04 19:00:00,13.64,67.35,0.0,0.0,0.0,309.8,4.55,74.0,97564.0
2021-04-04 20:00:00,12.85,73.95,0.0,0.0,0.0,291.0,4.07,72.0,97679.0
2021-04-04 21:00:00,12.19,80.3,0.0,0.0,0.0,297.0,3.86,72.0,97746.0
2021-04-04 22:00:00,11.61,86.25,0.0,0.0,0.0,299.6,3.38,70.0,97804.0
2021-04-04 23:00:00,11.07,91.25,0.0,0.0,0.0,298.2,2.97,63.0,97756.0
2021-04-05 00:00:00,10.38,95.5,0.0,0.0,0.0,285.0,2.97,51.0,97775.0
2021-04-05 01:00:00,10.13,96.65,0.0,0.0,0.0,293.2,3.24,42.0,97737.0
2021-04-05 02:00:00,9.85,96.5,0.0,0.0,0.0,290.6,3.59,38.0,97718.0
2021-04-05 03:00:00,9.57,96.1,0.0,0.0,0.0,289.6,3.79,36.0,97766.0
2021-04-05 04:00:00,9.25,96.05,0.0,0.0,0.0,287.2,3.72,35.0,97794.0
2021-04-05 05:00:00,9.03,96.45,0.0,0.0,0.0,291.2,3.59,35.0,97852.0
2021-04-05 06:00:00,9.39,95.35,188.0,532.27,68.0,294.6,3.72,34.0,97890.0
2021-04-05 07:00:00,10.8,84.45,425.0,756.09,99.0,301.4,4.69,33.0,97929.0
2021-04-05 08:00:00,12.4,71.6,645.0,871.72,112.0,304.6,4.28,38.0,97948.0
2021-04-05 09:00:00,13.61,61.3,788.0,802.42,183.0,309.4,3.59,36.0,97967.0
2021-04-05 10:00:00,14.8,53.3,944.0,971.67,119.0,323.8,3.24,29.0,97986.0
2021-04-05 11:00:00,15.26,52.3,819.0,495.39,378.0,339.0,3.31,27.0,97909.0
2021-04-05 12:00:00,15.72,52.7,388.0,14.86,375.0,345.2,3.38,26.0,97861.0
2021-04-05 13:00:00,15.87,53.9,834.0,775.46,211.0,356.6,3.31,25.0,97794.0
2021-04-05 14:00:00,15.99,53.55,384.0,70.45,336.0,346.2,3.1,21.0,97746.0
2021-04-05 15:00:00,16.1,52.3,292.0,83.21,249.0,342.4,3.1,16.0,97727.0
2021-04-05 16:00:00,15.75,53.15,104.0,3.12,103.0,348.2,3.1,20.0,97679.0
2021-04-05 17:00:00,15.55,52.1,61.0,205.3,39.0,333.0,2.97,33.0,97699.0
2021-04-05 18:00:00,14.89,55.7,0.0,0.0,0.0,324.8,2.76,60.0,97718.0
2021-04-05 19:00:00,13.69,62.4,0.0,0.0,0.0,298.0,2.34,70.0,97775.0
2021-04-05 20:00:00,12.83,68.3,0.0,0.0,0.0,296.0,2.48,92.0,97842.0
2021-04-05 21:00:00,11.95,74.1,0.0,0.0,0.0,288.8,2.34,107.0,97919.0
2021-04-05 22:00:00,11.16,79.4,0.0,0.0,0.0,291.4,2.07,121.0,97909.0
2021-04-05 23:00:00,10.31,84.6,0.0,0.0,0.0,288.0,1.86,138.0,97900.0
2021-04-06 00:00:00,9.53,87.85,0.0,0.0,0.0,285.8,1.72,157.0,97890.0
2021-04-06 01:00:00,8.88,89.4,0.0,0.0,0.0,282.2,1.59,170.0,97861.0
2021-04-06 02:00:00,8.42,89.8,0.0,0.0,0.0,279.2,1.52,179.0,97871.0
2021-04-06 03:00:00,8.0,90.3,0.0,0.0,0.0,278.2,1.52,187.0,97852.0
2021-04-06 04:00:00,7.54,90.8,0.0,0.0,0.0,277.0,1.66,195.0,97842.0
2021-04-06 05:00:00,7.21,90.8,0.0,0.0,0.0,276.2,1.72,202.0,97861.0
2021-04-06 06:00:00,7.66,89.8,193.0,539.15,69.0,276.6,1.59,208.0,97919.0
2021-04-06 07:00:00,11.17,76.3,430.0,760.11,99.0,281.0,1.79,233.0,97929.0
2021-04-06 08:00:00,14.29,55.55,652.0,883.92,108.0,288.4,2.55,257.0,97948.0
2021-04-06 09:00:00,15.89,45.1,833.0,959.55,106.0,295.0,3.1,285.0,97938.0
2021-04-06 10:00:00,17.09,39.3,948.0,972.54,119.0,300.6,3.52,294.0,97929.0
2021-04-06 11:00:00,18.05,34.85,975.0,902.32,169.0,311.2,3.66,293.0,97861.0
2021-04-06 12:00:00,18.63,31.9,919.0,784.13,231.0,332.0,3.66,290.0,97785.0
2021-04-06 13:00:00,19.03,29.85,804.0,676.23,259.0,336.8,3.79,288.0,97718.0
2021-04-06 14:00:00,19.05,29.1,701.0,772.24,173.0,327.2,3.86,288.0,97660.0
2021-04-06 15:00:00,19.14,28.45,502.0,674.24,152.0,322.0,3.72,291.0,97593.0
2021-04-06 16:00:00,18.92,28.4,287.0,578.45,100.0,322.4,3.59,294.0,97593.0
2021-04-06 17:00:00,18.38,30.2,69.0,291.97,37.0,321.8,3.1,296.0,97574.0
2021-04-06 18:00:00,17.21,34.3,0.0,0.0,0.0,301.0,2.48,295.0,97622.0
2021-04-06 19:00:00,16.4,36.4,0.0,0.0,0.0,294.6,2.62,287.0,97622.0
2021-04-06 20:00:00,15.22,41.95,0.0,0.0,0.0,293.8,2.14,288.0,97689.0
2021-04-06 21:00:00,13.82,51.85,0.0,0.0,0.0,289.8,1.59,292.0,97708.0
2021-04-06 22:00:00,14.1,44.15,0.0,0.0,0.0,286.0,1.1,297.0,97737.0
2021-04-06 23:00:00,14.31,40.8,0.0,0.0,0.0,284.0,0.69,306.0,97708.0
2021-04-07 00:00:00,13.95,41.6,0.0,0.0,0.0,281.6,0.34,321.0,97660.0
2021-04-07 01:00:00,13.7,42.05,0.0,0.0,0.0,280.0,0.14,274.0,97641.0
2021-04-07 02:00:00,13.45,42.35,0.0,0.0,0.0,279.0,0.48,174.0,97593.0
2021-04-07 03:00:00,12.9,43.75,0.0,0.0,0.0,278.0,1.1,161.0,97564.0
2021-04-07 04:00:00,10.41,53.1,0.0,0.0,0.0,277.2,1.93,161.0,97536.0
2021-04-07 05:00:00,8.82,59.4,0.0,0.0,0.0,277.2,2.34,162.0,97555.0
2021-04-07 06:00:00,9.01,60.15,197.0,537.33,71.0,277.8,2.34,165.0,97564.0
2021-04-07 07:00:00,12.54,54.4,435.0,761.86,100.0,283.0,2.07,178.0,97603.0
2021-04-07 08:00:00,17.19,32.35,656.0,886.36,107.0,290.2,3.31,185.0,97603.0
2021-04-07 09:00:00,18.85,27.7,826.0,915.57,129.0,298.8,4.28,190.0,97622.0
2021-04-07 10:00:00,20.17,23.9,942.0,938.41,139.0,304.0,4.28,193.0,97574.0
2021-04-07 11:00:00,21.3,21.35,968.0,869.19,189.0,309.0,3.93,195.0,97507.0
2021-04-07 12:00:00,22.23,19.5,937.0,831.71,205.0,313.4,3.59,197.0,97430.0
2021-04-07 13:00:00,22.94,18.05,839.0,775.57,212.0,316.2,3.38,196.0,97315.0
2021-04-07 14:00:00,23.43,17.05,684.0,701.08,203.0,316.0,3.03,195.0,97267.0
2021-04-07 15:00:00,23.59,16.4,534.0,822.79,105.0,315.0,2.69,191.0,97181.0
2021-04-07 16:00:00,23.47,16.0,288.0,568.18,103.0,312.2,2.28,184.0,97143.0
2021-04-07 17:00:00,23.04,16.3,62.0,178.52,42.0,308.6,1.59,172.0,97124.0
2021-04-07 18:00:00,21.86,18.75,0.0,0.0,0.0,304.0,0.69,123.0,97133.0
2021-04-07 19:00:00,20.14,34.1,0.0,0.0,0.0,301.0,0.48,49.0,97191.0
2021-04-07 20:00:00,18.06,34.15,0.0,0.0,0.0,297.8,1.45,57.0,97258.0
2021-04-07 21:00:00,16.41,34.5,0.0,0.0,0.0,295.0,2.14,74.0,97296.0
2021-04-07 22:00:00,15.22,34.4,0.0,0.0,0.0,291.8,2.76,90.0,97296.0
2021-04-07 23:00:00,14.3,35.85,0.0,0.0,0.0,288.4,3.24,103.0,97267.0
2021-04-08 00:00:00,13.55,38.7,0.0,0.0,0.0,285.2,3.52,114.0,97219.0
2021-04-08 01:00:00,13.03,41.75,0.0,0.0,0.0,282.4,3.66,119.0,97181.0
2021-04-08 02:00:00,12.6,44.25,0.0,0.0,0.0,280.6,3.72,120.0,97124.0
2021-04-08 03:00:00,12.35,45.3,0.0,0.0,0.0,281.6,3.72,117.0,97104.0
2021-04-08 04:00:00,12.0,46.4,0.0,0.0,0.0,282.0,3.59,113.0,97066.0
2021-04-08 05:00:00,11.67,47.5,0.0,0.0,0.0,286.6,3.38,108.0,97066.0
2021-04-08 06:00:00,12.18,46.3,203.0,548.23,72.0,288.8,3.17,107.0,97076.0
2021-04-08 07:00:00,15.45,39.7,439.0,765.92,99.0,298.6,3.59,104.0,97085.0
2021-04-08 08:00:00,18.78,31.25,648.0,831.08,130.0,310.8,4.83,115.0,97085.0
2021-04-08 09:00:00,20.8,28.2,813.0,852.46,161.0,324.8,5.72,122.0,97066.0
2021-04-08 10:00:00,22.68,25.65,936.0,905.77,158.0,340.6,5.79,129.0,96999.0
2021-04-08 11:00:00,24.1,23.7,987.0,919.74,160.0,327.4,5.66,134.0,96903.0
2021-04-08 12:00:00,25.26,22.25,935.0,816.74,214.0,336.8,5.59,138.0,96798.0
2021-04-08 13:00:00,26.4,20.45,837.0,762.13,219.0,339.0,4.97,142.0,96664.0
2021-04-08 14:00:00,27.2,18.8,714.0,803.31,161.0,349.6,4.0,150.0,96568.0
2021-04-08 15:00:00,27.41,18.1,534.0,813.49,108.0,356.0,2.83,173.0,96520.0
2021-04-08 16:00:00,27.15,17.95,289.0,561.14,105.0,355.4,1.93,227.0,96539.0
2021-04-08 17:00:00,25.87,20.15,76.0,332.0,38.0,341.4,3.1,295.0,96568.0
2021-04-08 18:00:00,23.37,25.5,0.0,0.0,0.0,337.6,4.14,307.0,96625.0
2021-04-08 19:00:00,21.77,24.5,0.0,0.0,0.0,319.8,4.9,301.0,96673.0
2021-04-08 20:00:00,19.73,34.35,0.0,0.0,0.0,311.4,3.72,316.0,96750.0
2021-04-08 21:00:00,17.71,47.95,0.0,0.0,0.0,306.4,3.1,327.0,96788.0
2021-04-08 22:00:00,15.95,61.2,0.0,0.0,0.0,300.6,2.69,330.0,96836.0
2021-04-08 23:00:00,14.46,72.25,0.0,0.0,0.0,296.4,2.62,317.0,96874.0
2021-04-09 00:00:00,13.3,79.95,0.0,0.0,0.0,293.2,3.17,300.0,96855.0
2021-04-09 01:00:00,12.46,86.5,0.0,0.0,0.0,291.8,3.93,296.0,96884.0
2021-04-09 02:00:00,11.75,92.85,0.0,0.0,0.0,290.0,4.48,302.0,96865.0
2021-04-09 03:00:00,11.19,96.75,0.0,0.0,0.0,289.6,4.55,308.0,96903.0
2021-04-09 04:00:00,10.84,98.15,0.0,0.0,0.0,293.6,4.28,310.0,96894.0
2021-04-09 05:00:00,10.58,98.6,0.0,0.0,0.0,294.4,3.79,312.0,96941.0
2021-04-09 06:00:00,11.03,97.05,166.0,250.66,105.0,300.8,3.59,313.0,96961.0
2021-04-09 07:00:00,12.27,85.45,340.0,299.07,206.0,312.6,4.0,320.0,96989.0
