,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2021-04-05 19:00:00,12.59,67.6,0.0,0.0,0.0,317.6,1.52,330.0,97874.0
2021-04-05 20:00:00,11.12,76.65,0.0,0.0,0.0,306.8,1.52,337.0,97961.0
2021-04-05 21:00:00,9.69,81.9,0.0,0.0,0.0,293.0,1.52,330.0,97990.0
2021-04-05 22:00:00,8.97,83.75,0.0,0.0,0.0,294.4,1.45,323.0,98047.0
2021-04-05 23:00:00,8.48,83.45,0.0,0.0,0.0,277.2,1.31,329.0,98038.0
2021-04-06 00:00:00,8.9,80.6,0.0,0.0,0.0,275.4,1.03,337.0,98047.0
2021-04-06 01:00:00,9.25,79.55,0.0,0.0,0.0,269.0,0.9,333.0,98038.0
2021-04-06 02:00:00,8.97,80.7,0.0,0.0,0.0,274.4,0.76,342.0,98028.0
2021-04-06 03:00:00,8.68,81.85,0.0,0.0,0.0,278.4,0.48,1.0,98018.0
2021-04-06 04:00:00,8.43,82.7,0.0,0.0,0.0,285.0,0.21,2.0,98047.0
2021-04-06 05:00:00,8.26,83.2,0.0,0.0,0.0,290.8,0.21,294.0,98067.0
2021-04-06 06:00:00,8.21,83.4,99.0,164.9,70.0,287.8,0.14,252.0,98105.0
2021-04-06 07:00:00,9.75,84.95,249.0,305.97,144.0,266.0,0.21,163.0,98143.0
2021-04-06 08:00:00,12.67,74.4,442.0,570.23,161.0,269.4,0.34,196.0,98153.0
2021-04-06 09:00:00,14.63,65.9,618.0,795.75,129.0,278.0,0.48,229.0,98163.0
2021-04-06 10:00:00,15.79,58.75,721.0,835.63,136.0,295.8,0.69,226.0,98134.0
2021-04-06 11:00:00,16.66,53.75,779.0,870.08,132.0,303.8,1.03,206.0,98086.0
2021-04-06 12:00:00,17.27,51.15,769.0,836.72,148.0,306.4,1.17,205.0,98038.0
2021-04-06 13:00:00,17.88,49.9,720.0,849.29,129.0,302.2,1.24,218.0,98009.0
2021-04-06 14:00:00,18.2,49.7,613.0,807.76,122.0,305.4,1.38,245.0,97980.0
2021-04-06 15:00:00,18.15,49.95,471.0,764.31,101.0,304.0,1.59,262.0,97961.0
2021-04-06 16:00:00,17.88,50.5,298.0,642.53,84.0,314.6,1.38,266.0,97951.0
2021-04-06 17:00:00,17.18,58.25,113.0,345.42,56.0,327.2,1.03,257.0,97961.0
2021-04-06 18:00:00,15.86,66.5,0.0,0.0,0.0,321.0,1.24,238.0,97990.0
2021-04-06 19:00:00,14.96,64.75,0.0,0.0,0.0,307.0,0.69,290.0,98028.0
2021-04-06 20:00:00,14.84,63.75,0.0,0.0,0.0,294.6,0.34,70.0,98047.0
2021-04-06 21:00:00,14.15,66.4,0.0,0.0,0.0,290.6,0.41,90.0,98047.0
2021-04-06 22:00:00,12.85,72.4,0.0,0.0,0.0,290.6,0.21,346.0,98076.0
2021-04-06 23:00:00,11.72,78.0,0.0,0.0,0.0,289.2,0.41,4.0,98086.0
2021-04-07 00:00:00,10.95,81.65,0.0,0.0,0.0,286.4,0.69,61.0,98067.0
2021-04-07 01:00:00,9.17,87.9,0.0,0.0,0.0,283.8,0.97,71.0,98038.0
2021-04-07 02:00:00,9.21,88.75,0.0,0.0,0.0,282.2,0.83,41.0,98028.0
2021-04-07 03:00:00,6.92,94.45,0.0,0.0,0.0,280.4,1.31,47.0,98009.0
2021-04-07 04:00:00,5.74,96.85,0.0,0.0,0.0,282.6,1.59,69.0,97970.0
2021-04-07 05:00:00,5.61,96.1,0.0,0.0,0.0,278.8,1.52,76.0,97980.0
2021-04-07 06:00:00,6.5,94.1,75.0,44.07,67.0,279.0,1.24,77.0,97970.0
2021-04-07 07:00:00,10.49,86.05,205.0,131.95,159.0,288.2,0.97,110.0,97970.0
2021-04-07 08:00:00,14.26,73.6,427.0,485.93,185.0,289.4,1.45,126.0,97951.0
2021-04-07 09:00:00,16.5,65.95,564.0,563.37,215.0,296.4,2.34,137.0,97884.0
2021-04-07 10:00:00,18.17,59.8,592.0,404.38,307.0,309.2,2.83,151.0,97845.0
2021-04-07 11:00:00,19.3,55.2,663.0,486.58,299.0,317.6,2.9,166.0,97759.0
2021-04-07 12:00:00,20.11,52.35,670.0,507.76,291.0,321.6,2.9,184.0,97682.0
2021-04-07 13:00:00,20.59,50.9,465.0,160.02,353.0,318.0,3.03,199.0,97605.0
2021-04-07 14:00:00,20.87,49.75,601.0,735.57,151.0,319.2,3.17,201.0,97490.0
2021-04-07 15:00:00,20.81,49.7,455.0,659.9,133.0,314.2,3.31,201.0,97441.0
2021-04-07 16:00:00,20.44,51.65,296.0,599.56,94.0,313.4,3.1,198.0,97393.0
2021-04-07 17:00:00,19.42,56.6,84.0,100.62,67.0,311.2,2.83,198.0,97393.0
2021-04-07 18:00:00,17.81,59.75,0.0,0.0,0.0,308.8,2.83,202.0,97422.0
2021-04-07 19:00:00,17.03,63.5,0.0,0.0,0.0,324.0,2.76,201.0,97441.0
2021-04-07 20:00:00,16.32,65.1,0.0,0.0,0.0,327.6,2.76,199.0,97461.0
2021-04-07 21:00:00,15.78,64.6,0.0,0.0,0.0,326.4,2.9,207.0,97509.0
2021-04-07 22:00:00,15.19,65.35,0.0,0.0,0.0,323.4,3.24,219.0,97509.0
2021-04-07 23:00:00,13.8,79.75,0.0,0.0,0.0,325.6,3.72,235.0,97672.0
2021-04-08 00:00:00,12.92,89.4,0.0,0.0,0.0,330.8,2.83,219.0,97653.0
2021-04-08 01:00:00,12.31,93.45,0.0,0.0,0.0,317.65,2.83,206.0,97663.0
2021-04-08 02:00:00,12.07,94.1,0.0,0.0,0.0,320.6,3.03,216.0,97663.0
2021-04-08 03:00:00,12.03,93.6,0.0,0.0,0.0,348.0,3.59,232.0,97711.0
2021-04-08 04:00:00,11.62,92.05,0.0,0.0,0.0,357.0,3.86,238.0,97826.0
2021-04-08 05:00:00,11.17,91.25,0.0,0.0,0.0,359.0,4.0,240.0,97922.0
2021-04-08 06:00:00,10.59,89.55,146.0,507.69,51.0,343.6,4.0,256.0,98028.0
2021-04-08 07:00:00,10.41,85.75,176.0,62.14,154.0,335.0,3.79,287.0,98115.0
2021-04-08 08:00:00,10.21,80.85,445.0,540.56,173.0,322.4,3.59,286.0,98201.0
2021-04-08 09:00:00,10.53,73.8,569.0,565.34,216.0,302.0,3.59,275.0,98288.0
2021-04-08 10:00:00,11.03,66.1,530.0,259.36,346.0,318.4,3.79,269.0,98288.0
2021-04-08 11:00:00,11.02,60.3,668.0,486.4,302.0,329.4,3.93,267.0,98307.0
2021-04-08 12:00:00,11.41,54.7,459.0,107.91,378.0,326.0,4.07,266.0,98336.0
2021-04-08 13:00:00,11.36,53.65,304.0,15.63,293.0,329.4,4.0,265.0,98297.0
2021-04-08 14:00:00,11.68,52.15,231.0,6.5,227.0,333.4,4.07,265.0,98288.0
2021-04-08 15:00:00,11.6,51.75,327.0,187.08,235.0,324.2,3.93,268.0,98297.0
2021-04-08 16:00:00,11.43,51.65,243.0,290.54,144.0,325.2,4.07,274.0,98317.0
2021-04-08 17:00:00,10.98,53.95,74.0,52.07,65.0,314.4,3.52,279.0,98394.0
2021-04-08 18:00:00,10.45,55.5,0.0,0.0,0.0,312.6,2.9,279.0,98470.0
2021-04-08 19:00:00,10.2,54.7,0.0,0.0,0.0,313.4,2.76,290.0,98538.0
2021-04-08 20:00:00,9.53,58.15,0.0,0.0,0.0,293.4,2.41,292.0,98653.0
2021-04-08 21:00:00,9.02,61.55,0.0,0.0,0.0,298.0,2.14,293.0,98692.0
2021-04-08 22:00:00,8.18,67.05,0.0,0.0,0.0,280.4,1.79,290.0,98692.0
2021-04-08 23:00:00,7.15,74.4,0.0,0.0,0.0,272.0,1.59,288.0,98721.0
2021-04-09 00:00:00,6.33,80.85,0.0,0.0,0.0,280.0,1.52,291.0,98730.0
2021-04-09 01:00:00,5.59,84.65,0.0,0.0,0.0,276.6,1.45,299.0,98740.0
2021-04-09 02:00:00,5.02,86.5,0.0,0.0,0.0,269.8,1.38,308.0,98730.0
2021-04-09 03:00:00,4.74,86.2,0.0,0.0,0.0,262.2,1.24,314.0,98759.0
2021-04-09 04:00:00,4.39,86.45,0.0,0.0,0.0,246.8,1.17,324.0,98769.0
2021-04-09 05:00:00,3.9,88.15,0.0,0.0,0.0,244.4,1.17,342.0,98788.0
2021-04-09 06:00:00,4.44,88.35,144.0,430.77,61.0,249.0,0.9,4.0,98807.0
2021-04-09 07:00:00,6.87,82.25,322.0,631.62,95.0,243.6,0.83,24.0,98836.0
2021-04-09 08:00:00,8.73,73.05,494.0,751.52,112.0,247.4,0.9,32.0,98836.0
2021-04-09 09:00:00,10.21,62.35,621.0,743.73,153.0,252.8,1.03,7.0,98846.0
2021-04-09 10:00:00,11.45,51.15,729.0,809.5,151.0,260.0,1.45,1.0,98788.0
2021-04-09 11:00:00,12.34,47.65,772.0,795.44,170.0,282.2,1.03,358.0,98749.0
2021-04-09 12:00:00,13.01,46.85,778.0,825.48,155.0,273.4,0.76,341.0,98682.0
2021-04-09 13:00:00,13.54,46.35,737.0,868.8,122.0,275.6,0.97,329.0,98624.0
2021-04-09 14:00:00,13.9,45.6,626.0,811.97,123.0,272.8,1.24,334.0,98576.0
2021-04-09 15:00:00,13.99,44.7,476.0,728.48,115.0,270.4,1.45,343.0,98547.0
2021-04-09 16:00:00,13.78,44.4,304.0,606.59,95.0,271.4,1.52,352.0,98499.0
2021-04-09 17:00:00,13.35,46.05,128.0,407.36,56.0,269.8,1.38,356.0,98490.0
2021-04-09 18:00:00,12.11,52.1,0.0,0.0,0.0,266.4,1.59,354.0,98509.0
2021-04-09 19:00:00,10.17,59.8,0.0,0.0,0.0,263.0,1.93,19.0,98538.0
2021-04-09 20:00:00,8.75,65.5,0.0,0.0,0.0,260.4,2.0,30.0,98538.0
2021-04-09 21:00:00,7.51,70.5,0.0,0.0,0.0,258.0,2.0,38.0,98557.0
2021-04-09 22:00:00,6.4,75.15,0.0,0.0,0.0,256.2,2.0,42.0,98519.0
2021-04-09 23:00:00,5.43,79.05,0.0,0.0,0.0,255.0,1.93,43.0,98509.0
2021-04-10 00:00:00,4.67,81.5,0.0,0.0,0.0,254.4,1.86,45.0,98499.0
2021-04-10 01:00:00,4.01,83.2,0.0,0.0,0.0,254.0,1.79,45.0,98470.0
2021-04-10 02:00:00,3.47,84.6,0.0,0.0,0.0,253.8,1.79,45.0,98422.0
2021-04-10 03:00:00,3.03,85.7,0.0,0.0,0.0,253.2,1.72,43.0,98374.0
2021-04-10 04:00:00,2.68,86.35,0.0,0.0,0.0,253.4,1.79,40.0,98355.0
2021-04-10 05:00:00,2.42,86.6,0.0,0.0,0.0,252.8,1.72,38.0,98374.0
2021-04-10 06:00:00,3.45,86.3,150.0,449.07,61.0,253.6,1.52,38.0,98413.0
2021-04-10 07:00:00,7.68,75.4,333.0,671.79,88.0,257.6,1.1,36.0,98413.0
2021-04-10 08:00:00,10.81,62.55,500.0,753.85,113.0,263.4,1.31,45.0,98394.0
2021-04-10 09:00:00,12.84,53.55,640.0,804.35,130.0,269.4,1.52,56.0,98355.0
2021-04-10 10:00:00,14.35,48.95,746.0,857.28,130.0,275.4,1.52,57.0,98259.0
2021-04-10 11:00:00,15.57,47.2,794.0,859.29,140.0,281.4,1.52,56.0,98192.0
2021-04-10 12:00:00,16.55,46.5,791.0,857.95,140.0,285.2,1.38,56.0,98086.0
2021-04-10 13:00:00,17.32,45.9,746.0,886.52,115.0,289.4,1.24,60.0,98028.0
2021-04-10 14:00:00,17.82,45.65,634.0,829.5,117.0,292.4,1.17,61.0,97951.0
2021-04-10 15:00:00,18.01,45.85,488.0,773.08,102.0,294.0,1.1,62.0,97893.0
2021-04-10 16:00:00,17.86,46.75,311.0,631.6,91.0,294.4,1.03,53.0,97845.0
2021-04-10 17:00:00,17.26,53.7,134.0,437.39,55.0,293.8,1.03,20.0,97836.0
2021-04-10 18:00:00,15.57,59.7,0.0,0.0,0.0,291.2,1.86,7.0,97826.0
2021-04-10 19:00:00,13.87,62.55,0.0,0.0,0.0,287.4,2.14,20.0,97845.0
2021-04-10 20:00:00,12.13,69.1,0.0,0.0,0.0,284.4,2.14,29.0,97855.0
2021-04-10 21:00:00,10.73,75.05,0.0,0.0,0.0,281.6,2.14,36.0,97836.0
2021-04-10 22:00:00,9.53,80.4,0.0,0.0,0.0,279.0,2.0,42.0,97797.0
2021-04-10 23:00:00,8.36,85.3,0.0,0.0,0.0,276.8,1.86,45.0,97807.0
2021-04-11 00:00:00,7.38,87.45,0.0,0.0,0.0,274.8,1.79,51.0,97788.0
2021-04-11 01:00:00,6.71,88.5,0.0,0.0,0.0,273.4,1.79,64.0,97730.0
2021-04-11 02:00:00,6.34,88.05,0.0,0.0,0.0,272.0,1.79,75.0,97672.0
2021-04-11 03:00:00,6.09,87.2,0.0,0.0,0.0,271.0,1.79,82.0,97643.0
2021-04-11 04:00:00,6.02,85.85,0.0,0.0,0.0,268.8,1.79,75.0,97653.0
2021-04-11 05:00:00,5.63,86.25,0.0,0.0,0.0,267.2,1.86,63.0,97682.0
2021-04-11 06:00:00,6.4,86.5,157.0,461.59,63.0,266.4,1.59,60.0,97701.0
2021-04-11 07:00:00,10.53,79.1,335.0,651.46,94.0,269.2,0.69,43.0,97740.0
2021-04-11 08:00:00,14.05,65.6,500.0,729.22,122.0,274.2,0.76,22.0,97768.0
2021-04-11 09:00:00,16.09,56.65,646.0,806.21,131.0,281.2,1.03,16.0,97759.0
2021-04-11 10:00:00,17.59,50.85,739.0,811.87,152.0,289.0,1.45,20.0,97672.0
2021-04-11 11:00:00,18.65,48.05,799.0,859.77,141.0,294.8,1.72,32.0,97605.0
2021-04-11 12:00:00,19.44,46.2,800.0,875.73,132.0,301.4,1.66,32.0,97557.0
2021-04-11 13:00:00,19.87,45.0,746.0,871.97,122.0,304.2,1.52,18.0,97518.0
2021-04-11 14:00:00,20.05,44.2,634.0,814.97,123.0,307.6,1.59,8.0,97480.0
2021-04-11 15:00:00,19.79,44.8,487.0,747.5,111.0,319.8,1.93,359.0,97461.0
2021-04-11 16:00:00,19.11,48.0,310.0,599.32,99.0,326.0,2.41,358.0,97451.0
2021-04-11 17:00:00,17.86,54.95,143.0,498.74,51.0,332.0,2.48,357.0,97451.0
2021-04-11 18:00:00,16.46,58.5,0.0,0.0,0.0,331.4,2.55,5.0,97509.0
2021-04-11 19:00:00,15.23,58.05,0.0,0.0,0.0,305.8,2.48,358.0,97595.0
2021-04-11 20:00:00,13.97,62.75,0.0,0.0,0.0,299.6,2.34,354.0,97634.0
2021-04-11 21:00:00,12.76,67.7,0.0,0.0,0.0,287.6,2.41,353.0,97672.0
2021-04-11 22:00:00,11.8,72.15,0.0,0.0,0.0,284.4,2.55,358.0,97672.0
2021-04-11 23:00:00,10.99,76.65,0.0,0.0,0.0,283.8,2.48,4.0,97701.0
2021-04-12 00:00:00,10.15,81.8,0.0,0.0,0.0,281.8,2.21,6.0,97701.0
2021-04-12 01:00:00,9.39,86.45,0.0,0.0,0.0,284.0,2.07,3.0,97682.0
2021-04-12 02:00:00,8.61,90.4,0.0,0.0,0.0,277.2,1.86,4.0,97672.0
2021-04-12 03:00:00,7.66,94.05,0.0,0.0,0.0,275.2,1.52,5.0,97663.0
2021-04-12 04:00:00,6.66,96.05,0.0,0.0,0.0,273.6,1.45,1.0,97691.0
2021-04-12 05:00:00,6.06,96.75,0.0,0.0,0.0,273.8,1.66,2.0,97740.0
2021-04-12 06:00:00,6.66,96.2,130.0,215.26,85.0,271.0,1.38,360.0,97797.0
2021-04-12 07:00:00,9.8,86.8,301.0,426.53,141.0,272.4,1.52,344.0,97836.0
2021-04-12 08:00:00,11.88,79.6,476.0,594.31,165.0,271.4,1.59,341.0,97865.0
2021-04-12 09:00:00,13.84,72.2,637.0,749.08,155.0,277.8,1.79,336.0,97884.0
2021-04-12 10:00:00,15.38,64.7,744.0,813.83,152.0,283.4,2.0,332.0,97826.0
2021-04-12 11:00:00,16.42,58.25,790.0,813.54,164.0,288.6,2.14,324.0,97768.0
2021-04-12 12:00:00,17.09,54.2,769.0,751.22,193.0,299.0,2.21,311.0,97730.0
2021-04-12 13:00:00,17.5,51.15,707.0,710.3,196.0,298.6,2.55,300.0,97682.0
2021-04-12 14:00:00,17.66,48.9,605.0,677.01,178.0,305.4,2.9,295.0,97653.0
2021-04-12 15:00:00,17.38,48.75,483.0,706.55,125.0,299.0,2.9,294.0,97643.0
2021-04-12 16:00:00,16.93,49.3,297.0,500.3,119.0,308.6,2.76,292.0,97653.0
2021-04-12 17:00:00,16.17,52.65,109.0,180.57,75.0,297.2,2.21,290.0,97672.0
2021-04-12 18:00:00,14.79,57.2,0.0,0.0,0.0,294.0,2.07,293.0,97701.0
2021-04-12 19:00:00,13.77,58.15,0.0,0.0,0.0,305.0,2.69,321.0,97807.0
2021-04-12 20:00:00,13.01,59.8,0.0,0.0,0.0,318.0,2.62,327.0,97884.0
2021-04-12 21:00:00,12.17,62.55,0.0,0.0,0.0,310.8,2.55,330.0,97942.0
2021-04-12 22:00:00,11.54,65.1,0.0,0.0,0.0,316.0,2.21,334.0,97942.0
2021-04-12 23:00:00,10.94,68.15,0.0,0.0,0.0,316.8,1.86,333.0,97970.0
2021-04-13 00:00:00,10.31,71.65,0.0,0.0,0.0,312.8,1.66,326.0,97990.0
2021-04-13 01:00:00,9.66,75.3,0.0,0.0,0.0,309.6,1.52,320.0,97999.0
2021-04-13 02:00:00,9.22,78.35,0.0,0.0,0.0,317.2,1.45,319.0,98009.0
2021-04-13 03:00:00,8.89,80.85,0.0,0.0,0.0,321.0,1.31,314.0,98028.0
2021-04-13 04:00:00,8.43,82.9,0.0,0.0,0.0,313.0,1.38,314.0,98047.0
2021-04-13 05:00:00,7.65,86.4,0.0,0.0,0.0,296.2,1.38,315.0,98095.0
2021-04-13 06:00:00,7.81,88.5,153.0,349.83,78.0,278.2,1.17,316.0,98153.0
2021-04-13 07:00:00,10.39,73.15,273.0,284.02,165.0,270.0,1.31,337.0,98201.0
2021-04-13 08:00:00,11.88,67.15,500.0,679.71,141.0,265.6,1.66,334.0,98249.0
2021-04-13 09:00:00,13.23,58.05,649.0,779.24,144.0,277.0,2.0,325.0,98278.0
2021-04-13 10:00:00,14.22,53.1,736.0,769.37,173.0,282.6,3.45,311.0,98240.0
2021-04-13 11:00:00,14.65,50.0,790.0,798.88,172.0,304.6,3.66,304.0,98192.0
2021-04-13 12:00:00,14.99,48.05,800.0,844.75,149.0,326.4,3.38,298.0,98134.0
2021-04-13 13:00:00,15.5,44.65,746.0,842.13,137.0,300.4,3.24,293.0,98124.0
2021-04-13 14:00:00,15.3,44.85,636.0,788.18,136.0,308.0,3.03,292.0,98067.0
2021-04-13 15:00:00,15.13,45.3,490.0,723.06,121.0,305.6,3.03,293.0,98057.0
2021-04-13 16:00:00,14.5,47.55,314.0,584.18,104.0,305.6,2.97,295.0,98047.0
2021-04-13 17:00:00,13.71,51.35,140.0,395.63,64.0,292.0,2.76,300.0,98076.0
2021-04-13 18:00:00,12.61,55.55,0.0,0.0,0.0,281.2,2.28,308.0,98086.0
2021-04-13 19:00:00,11.57,58.6,0.0,0.0,0.0,273.0,2.21,323.0,98134.0
2021-04-13 20:00:00,10.2,64.85,0.0,0.0,0.0,262.0,2.0,326.0,98182.0
2021-04-13 21:00:00,8.96,72.0,0.0,0.0,0.0,264.0,1.86,324.0,98172.0
2021-04-13 22:00:00,7.63,80.1,0.0,0.0,0.0,260.8,1.79,324.0,98153.0
2021-04-13 23:00:00,6.62,85.65,0.0,0.0,0.0,264.4,1.72,328.0,98172.0
2021-04-14 00:00:00,6.51,85.55,0.0,0.0,0.0,266.4,1.31,322.0,98172.0
2021-04-14 01:00:00,6.81,84.65,0.0,0.0,0.0,278.2,1.1,288.0,98192.0
2021-04-14 02:00:00,5.81,88.25,0.0,0.0,0.0,261.8,1.38,280.0,98182.0
2021-04-14 03:00:00,5.51,90.35,0.0,0.0,0.0,279.0,1.45,263.0,98182.0
2021-04-14 04:00:00,5.35,92.35,0.0,0.0,0.0,287.6,1.52,252.0,98172.0
2021-04-14 05:00:00,5.11,94.2,9.0,0.0,9.0,285.0,1.59,246.0,98220.0
2021-04-14 06:00:00,6.39,93.4,121.0,132.01,92.0,291.2,1.52,244.0,98240.0
2021-04-14 07:00:00,9.65,83.7,311.0,430.82,145.0,291.4,1.86,248.0,98259.0
2021-04-14 08:00:00,11.23,71.5,511.0,709.23,133.0,292.0,3.38,270.0,98240.0
2021-04-14 09:00:00,12.21,63.15,619.0,646.64,197.0,287.2,4.14,281.0,98240.0
2021-04-14 10:00:00,12.92,57.4,741.0,770.33,174.0,308.8,4.07,289.0,98192.0
2021-04-14 11:00:00,13.39,54.95,640.0,369.07,353.0,303.0,4.0,295.0,98153.0
2021-04-14 12:00:00,13.76,52.8,620.0,331.83,363.0,320.6,4.21,302.0,98095.0
2021-04-14 13:00:00,13.76,52.35,730.0,766.31,173.0,325.0,4.07,307.0,98067.0
2021-04-14 14:00:00,13.74,52.25,602.0,641.07,193.0,298.8,3.93,312.0,98067.0
2021-04-14 15:00:00,13.23,53.2,386.0,299.65,232.0,311.8,3.86,319.0,98067.0
2021-04-14 16:00:00,12.57,52.1,266.0,311.18,153.0,311.6,3.72,324.0,98067.0
2021-04-14 17:00:00,11.79,48.25,134.0,316.52,72.0,309.2,3.52,328.0,98115.0
2021-04-14 18:00:00,11.13,47.9,0.0,0.0,0.0,312.4,2.83,332.0,98134.0
2021-04-14 19:00:00,10.58,46.95,0.0,0.0,0.0,290.6,2.9,340.0,98192.0
2021-04-14 20:00:00,9.68,48.85,0.0,0.0,0.0,275.6,2.9,348.0,98249.0
2021-04-14 21:00:00,8.79,51.75,0.0,0.0,0.0,267.0,3.17,358.0,98336.0
2021-04-14 22:00:00,7.74,56.8,0.0,0.0,0.0,253.0,3.24,6.0,98355.0
2021-04-14 23:00:00,6.79,62.4,0.0,0.0,0.0,253.0,2.97,10.0,98422.0
2021-04-15 00:00:00,5.84,67.9,0.0,0.0,0.0,241.8,2.62,9.0,98461.0
2021-04-15 01:00:00,5.03,72.7,0.0,0.0,0.0,239.2,2.48,7.0,98461.0
2021-04-15 02:00:00,4.33,77.0,0.0,0.0,0.0,236.4,2.41,6.0,98461.0
2021-04-15 03:00:00,3.73,80.8,0.0,0.0,0.0,233.2,2.48,10.0,98470.0
2021-04-15 04:00:00,3.23,83.85,0.0,0.0,0.0,233.6,2.55,13.0,98490.0
2021-04-15 05:00:00,2.84,86.2,17.0,56.84,14.0,233.0,2.55,18.0,98538.0
2021-04-15 06:00:00,3.27,85.35,173.0,444.63,73.0,232.0,2.34,22.0,98605.0
2021-04-15 07:00:00,4.71,76.95,354.0,643.08,103.0,247.0,3.45,30.0,98624.0
2021-04-15 08:00:00,5.9,68.55,519.0,725.29,129.0,256.2,3.31,33.0,98634.0
2021-04-15 09:00:00,7.19,58.65,670.0,827.91,126.0,248.6,3.31,33.0,98634.0
2021-04-15 10:00:00,8.62,47.4,771.0,864.56,131.0,260.0,3.38,33.0,98605.0
2021-04-15 11:00:00,9.42,43.9,822.0,880.25,134.0,270.4,3.24,27.0,98586.0
2021-04-15 12:00:00,10.1,43.0,813.0,863.45,141.0,270.4,3.38,22.0,98547.0
2021-04-15 13:00:00,10.38,43.0,763.0,876.1,123.0,275.6,3.45,19.0,98547.0
2021-04-15 14:00:00,10.53,43.0,647.0,805.84,130.0,271.2,3.52,17.0,98519.0
2021-04-15 15:00:00,10.4,43.3,500.0,740.1,117.0,287.8,3.66,16.0,98528.0
2021-04-15 16:00:00,9.88,44.0,323.0,599.83,103.0,272.0,3.86,17.0,98547.0
2021-04-15 17:00:00,9.11,46.25,148.0,420.75,64.0,258.6,3.66,15.0,98557.0
2021-04-15 18:00:00,8.09,49.5,0.0,0.0,0.0,242.4,3.03,12.0,98586.0
2021-04-15 19:00:00,7.11,50.1,0.0,0.0,0.0,242.8,2.9,15.0,98634.0
2021-04-15 20:00:00,6.22,53.2,0.0,0.0,0.0,240.2,2.62,18.0,98672.0
2021-04-15 21:00:00,5.47,56.35,0.0,0.0,0.0,239.0,2.41,21.0,98692.0
2021-04-15 22:00:00,4.81,59.45,0.0,0.0,0.0,237.6,2.41,24.0,98711.0
2021-04-15 23:00:00,4.26,62.15,0.0,0.0,0.0,236.4,2.41,27.0,98721.0
2021-04-16 00:00:00,3.88,64.4,0.0,0.0,0.0,238.6,2.34,32.0,98721.0
2021-04-16 01:00:00,3.44,66.7,0.0,0.0,0.0,235.2,2.28,35.0,98682.0
2021-04-16 02:00:00,3.01,68.9,0.0,0.0,0.0,234.2,2.21,37.0,98682.0
2021-04-16 03:00:00,2.6,71.2,0.0,0.0,0.0,233.0,2.21,38.0,98701.0
2021-04-16 04:00:00,2.26,73.4,0.0,0.0,0.0,232.0,2.28,40.0,98701.0
2021-04-16 05:00:00,2.02,76.15,20.0,68.81,16.0,230.8,2.28,44.0,98711.0
2021-04-16 06:00:00,2.96,75.8,176.0,434.65,76.0,230.8,2.14,47.0,98740.0
2021-04-16 07:00:00,5.53,67.15,357.0,635.06,106.0,233.8,2.62,51.0,98759.0
2021-04-16 08:00:00,7.37,56.55,530.0,754.08,121.0,237.6,3.1,64.0,98749.0
2021-04-16 09:00:00,8.91,48.9,675.0,829.96,126.0,241.8,3.24,67.0,98730.0
2021-04-16 10:00:00,10.3,44.05,780.0,882.58,123.0,245.0,3.38,64.0,98682.0
2021-04-16 11:00:00,11.52,40.9,826.0,882.23,133.0,248.2,3.59,63.0,98634.0
2021-04-16 12:00:00,12.54,38.6,826.0,896.42,125.0,252.4,3.72,64.0,98595.0
2021-04-16 13:00:00,13.39,35.9,771.0,893.61,115.0,255.2,3.66,64.0,98567.0
2021-04-16 14:00:00,13.95,33.7,654.0,821.59,124.0,258.0,3.66,62.0,98528.0
2021-04-16 15:00:00,14.15,32.3,507.0,756.19,113.0,260.4,3.59,61.0,98490.0
2021-04-16 16:00:00,13.86,31.9,329.0,612.9,102.0,259.8,3.52,60.0,98461.0
2021-04-16 17:00:00,13.15,34.2,153.0,432.68,65.0,257.6,2.9,55.0,98442.0
2021-04-16 18:00:00,11.65,37.4,0.0,0.0,0.0,255.4,2.48,44.0,98470.0
2021-04-16 19:00:00,10.15,40.2,0.0,0.0,0.0,252.6,2.55,52.0,98509.0
2021-04-16 20:00:00,8.83,43.4,0.0,0.0,0.0,249.0,2.48,53.0,98547.0
2021-04-16 21:00:00,7.69,46.7,0.0,0.0,0.0,246.0,2.34,56.0,98547.0
2021-04-16 22:00:00,6.73,50.25,0.0,0.0,0.0,243.8,2.28,59.0,98547.0
2021-04-16 23:00:00,5.8,54.5,0.0,0.0,0.0,241.4,2.21,62.0,98538.0
2021-04-17 00:00:00,4.91,59.5,0.0,0.0,0.0,240.0,2.14,62.0,98528.0
2021-04-17 01:00:00,3.92,64.85,0.0,0.0,0.0,238.8,2.07,58.0,98490.0
2021-04-17 02:00:00,3.0,70.05,0.0,0.0,0.0,237.8,2.0,54.0,98451.0
2021-04-17 03:00:00,2.19,74.25,0.0,0.0,0.0,237.0,1.86,48.0,98432.0
2021-04-17 04:00:00,1.61,76.4,0.0,0.0,0.0,235.6,1.79,42.0,98422.0
2021-04-17 05:00:00,1.06,78.9,25.0,94.59,19.0,234.6,1.79,40.0,98413.0
2021-04-17 06:00:00,2.4,81.1,187.0,493.26,71.0,234.2,1.38,38.0,98442.0
2021-04-17 07:00:00,6.96,62.85,366.0,662.33,101.0,237.6,1.03,50.0,98422.0
2021-04-17 08:00:00,9.17,51.3,538.0,771.5,116.0,242.8,1.45,74.0,98374.0
2021-04-17 09:00:00,10.92,45.95,680.0,832.06,126.0,248.4,1.66,86.0,98326.0
